"name" "lastname" "firstname" "articleNum" "birthDate" "birthMonth" "birthDay" "zodiac"
"Aaliyah" "Aaliyah" NA 0 1979-01-16 1 16 "Capricorn"
"Simpson, Jessica" "Simpson" "Jessica" 14 1980-07-10 7 10 "Cancer"
"Simpson, Jim" "Simpson" "Jim" 8 NA NA NA NA
"Simpson, Nicole Brown" "Simpson" "Nicole Brown" 5 1959-05-19 5 19 "Taurus"
"Simpson, O J" "Simpson" "O J" 43 1947-07-09 7 9 "Cancer"
"Sinatra, Frank" "Sinatra" "Frank" 33 1915-12-12 12 12 "Sagittarius"
"Singer, Isaac Bashevis" "Singer" "Isaac Bashevis" 6 1902-11-21 11 21 "Scorpio"
"Singer, Peter" "Singer" "Peter" 6 1946-07-06 7 6 "Cancer"
"Singh, Manmohan" "Singh" "Manmohan" 57 1932-09-26 9 26 "Libra"
"Singh, Vijay" "Singh" "Vijay" 68 1963-02-22 2 22 "Pisces"
"Singleton, John" "Singleton" "John" 4 1968-01-06 1 6 "Capricorn"
"Sinise, Gary" "Sinise" "Gary" 4 1955-03-17 3 17 "Pisces"
"Sinopoli, Giuseppe" "Sinopoli" "Giuseppe" 0 1946-11-02 11 2 "Scorpio"
"Sires, Albio" "Sires" "Albio" 3 1951-01-26 1 26 "Aquarius"
"Sis, Peter" "Sis" "Peter" 3 1949-05-11 5 11 "Taurus"
"Sistani, Ali Al-" "Sistani" "Ali Al-" 18 1930-08-04 8 4 "Leo"
"Sittenfeld, Curtis" "Sittenfeld" "Curtis" 15 1975-01-01 1 1 "Capricorn"
"Skakel, Michael" "Skakel" "Michael" 5 NA NA NA NA
"Skelos, Dean G" "Skelos" "Dean G" 26 1948-02-16 2 16 "Aquarius"
"Skilling, Jeffrey K" "Skilling" "Jeffrey K" 79 1953-11-25 11 25 "Sagittarius"
"Slaney, Mary Decker" "Slaney" "Mary Decker" 0 1958-08-04 8 4 "Leo"
"Slatalla, Michelle" "Slatalla" "Michelle" 4 1961-01-01 1 1 "Capricorn"
"Slater, Christian" "Slater" "Christian" 12 1969-08-18 8 18 "Leo"
"Slater, Lauren" "Slater" "Lauren" 1 1963-03-21 3 21 "Aries"
"Slater, Rodney E" "Slater" "Rodney E" 0 1955-02-23 2 23 "Pisces"
"Slatkin, Leonard" "Slatkin" "Leonard" 9 1944-09-01 9 1 "Virgo"
"Slaughter, Louise M" "Slaughter" "Louise M" 6 1929-08-14 8 14 "Leo"
"Slepian, Barnett A" "Slepian" "Barnett A" 1 1946-10-21 10 21 "Libra"
"Slim Helu, Carlos" "Slim Helu" "Carlos" 11 1940-01-28 1 28 "Aquarius"
"Slutskaya, Irina" "Slutskaya" "Irina" 7 1979-02-09 2 9 "Aquarius"
"Smale, Alison" "Smale" "Alison" 0 NA NA NA NA
"Small, Lawrence M" "Small" "Lawrence M" 10 NA NA NA NA
"Smaltz, Donald C" "Smaltz" "Donald C" 0 NA NA NA NA
"Smart, Elizabeth Ann" "Smart" "Elizabeth Ann" 5 1987-11-03 11 3 "Scorpio"
"Smiley, Jane" "Smiley" "Jane" 6 1949-09-26 9 26 "Libra"
"Smith, Anna Deavere" "Smith" "Anna Deavere" 8 1950-09-18 9 18 "Virgo"
"Smith, Anna Nicole" "Smith" "Anna Nicole" 31 1967-11-28 11 28 "Sagittarius"
"Smith, Craig S" "Smith" "Craig S" 1 NA NA NA NA
"Smith, Emmitt" "Smith" "Emmitt" 4 1969-05-15 5 15 "Taurus"
"Smith, Gordon H" "Smith" "Gordon H" 4 NA NA NA NA
"Smith, Kevin" "Smith" "Kevin" 12 1970-08-02 8 2 "Leo"
"Smith, Kiki" "Smith" "Kiki" 13 1954-01-18 1 18 "Capricorn"
"Smith, Maggie" "Smith" "Maggie" 2 1934-12-28 12 28 "Capricorn"
"Smith, Ozzie" "Smith" "Ozzie" 0 1954-12-26 12 26 "Capricorn"
"Smith, Patti" "Smith" "Patti" 19 1946-12-30 12 30 "Capricorn"
"Smith, Raymond W" "Smith" "Raymond W" 1 NA NA NA NA
"Smith, Richard Norton" "Smith" "Richard Norton" 1 1953-01-01 1 1 "Capricorn"
"Smith, Roberta" "Smith" "Roberta" 5 NA NA NA NA
"Smith, Tubby" "Smith" "Tubby" 7 1951-06-30 6 30 "Cancer"
"Smith, Will" "Smith" "Will" 27 1968-09-25 9 25 "Libra"
"Smits, Jimmy" "Smits" "Jimmy" 9 1955-07-09 7 9 "Cancer"
"Smoltz, John" "Smoltz" "John" 19 1967-05-15 5 15 "Taurus"
"Snipes, Wesley" "Snipes" "Wesley" 12 1962-07-31 7 31 "Leo"
"Snow, John W" "Snow" "John W" 24 1939-08-02 8 2 "Leo"
"Snow, Tony" "Snow" "Tony" 32 1955-06-01 6 1 "Gemini"
"Snowe, Olympia J" "Snowe" "Olympia J" 21 1947-02-21 2 21 "Pisces"
"Snyder, Leslie Crocker" "Snyder" "Leslie Crocker" 24 1942-01-01 1 1 "Capricorn"
"Soderbergh, Steven" "Soderbergh" "Steven" 29 1963-01-14 1 14 "Capricorn"
"Sojo, Luis" "Sojo" "Luis" 1 1966-01-03 1 3 "Capricorn"
"Solana, Javier" "Solana" "Javier" 12 1942-07-14 7 14 "Cancer"
"Solomon, Andrew" "Solomon" "Andrew" 2 1963-10-30 10 30 "Scorpio"
"Solondz, Todd" "Solondz" "Todd" 11 1959-10-15 10 15 "Libra"
"Solti, Georg" "Solti" "Georg" 2 1912-10-21 10 21 "Libra"
"Solzhenitsyn, Aleksandr I" "Solzhenitsyn" "Aleksandr I" 11 1918-12-11 12 11 "Sagittarius"
"Sondheim, Stephen" "Sondheim" "Stephen" 63 1930-03-22 3 22 "Aries"
"Sontag, Susan" "Sontag" "Susan" 20 1933-01-16 1 16 "Capricorn"
"Sorel, Edward" "Sorel" "Edward" 2 1929-03-26 3 26 "Aries"
"Sorensen, Theodore C" "Sorensen" "Theodore C" 4 1928-05-08 5 8 "Taurus"
"Sorenstam, Annika" "Sorenstam" "Annika" 75 1970-10-09 10 9 "Libra"
"Soriano, Alfonso" "Soriano" "Alfonso" 22 1976-01-07 1 7 "Capricorn"
"Sorkin, Aaron" "Sorkin" "Aaron" 16 1961-06-09 6 9 "Gemini"
"Sorkin, Andrew Ross" "Sorkin" "Andrew Ross" 4 1977-02-19 2 19 "Pisces"
"Soros, George" "Soros" "George" 28 1930-08-12 8 12 "Leo"
"Sorrell, Martin" "Sorrell" "Martin" 3 1945-02-14 2 14 "Aquarius"
"Sorvino, Mira" "Sorvino" "Mira" 4 1967-09-28 9 28 "Libra"
"Sosa, Sammy" "Sosa" "Sammy" 38 1968-11-12 11 12 "Scorpio"
"Sotomayor, Javier" "Sotomayor" "Javier" 0 1967-10-13 10 13 "Libra"
"Sotomayor, Sonia" "Sotomayor" "Sonia" 125 1954-06-25 6 25 "Cancer"
"Souter, David H" "Souter" "David H" 35 1939-09-17 9 17 "Virgo"
"Soyinka, Wole" "Soyinka" "Wole" 2 1934-07-13 7 13 "Cancer"
"Spacek, Sissy" "Spacek" "Sissy" 4 1949-12-25 12 25 "Capricorn"
"Spacey, Kevin" "Spacey" "Kevin" 20 1959-07-26 7 26 "Leo"
"Spade, Kate" "Spade" "Kate" 4 1962-12-24 12 24 "Capricorn"
"Spano, Andrew J" "Spano" "Andrew J" 24 1936-04-17 4 17 "Aries"
"Spano, Nicholas A" "Spano" "Nicholas A" 39 1953-01-01 1 1 "Capricorn"
"Spano, Robert" "Spano" "Robert" 6 1961-05-07 5 7 "Taurus"
"Spark, Muriel" "Spark" "Muriel" 9 1918-02-01 2 1 "Aquarius"
"Sparks, Phillippi" "Sparks" "Phillippi" 0 1969-04-15 4 15 "Aries"
"Spears, Britney" "Spears" "Britney" 47 1981-12-02 12 2 "Sagittarius"
"Specter, Arlen" "Specter" "Arlen" 139 1930-02-12 2 12 "Aquarius"
"Specter, Michael" "Specter" "Michael" 2 1955-01-01 1 1 "Capricorn"
"Spector, Phil" "Spector" "Phil" 14 1939-12-26 12 26 "Capricorn"
"Spellings, Margaret" "Spellings" "Margaret" 53 1957-11-30 11 30 "Sagittarius"
"Spencer, Shane" "Spencer" "Shane" 0 1972-02-20 2 20 "Pisces"
"Sperling, Gene" "Sperling" "Gene" 3 1958-12-24 12 24 "Capricorn"
"Speyer, Jerry I" "Speyer" "Jerry I" 4 1940-06-23 6 23 "Cancer"
"Spiegelman, Art" "Spiegelman" "Art" 10 1948-02-15 2 15 "Aquarius"
"Spielberg, Steven" "Spielberg" "Steven" 73 1946-12-18 12 18 "Sagittarius"
"Spirlea, Irina" "Spirlea" "Irina" 0 1974-03-26 3 26 "Aries"
"Spitz, Mark" "Spitz" "Mark" 11 1950-02-10 2 10 "Aquarius"
"Spitzer, Eliot L" "Spitzer" "Eliot L" 803 1959-06-10 6 10 "Gemini"
"Spock, Benjamin" "Spock" "Benjamin" 1 1903-05-02 5 2 "Taurus"
"Sprewell, Latrell" "Sprewell" "Latrell" 8 1970-09-08 9 8 "Virgo"
"Springer, Jerry" "Springer" "Jerry" 6 1944-08-13 8 13 "Leo"
"Springsteen, Bruce" "Springsteen" "Bruce" 60 1949-09-23 9 23 "Virgo"
"Sprizzo, John E" "Sprizzo" "John E" 1 1934-12-23 12 23 "Capricorn"
"Spurrier, Steve" "Spurrier" "Steve" 17 1945-04-20 4 20 "Aries"
"St John, Warren" "St John" "Warren" 0 NA NA NA NA
"Stalin, Joseph" "Stalin" "Joseph" 51 1878-12-18 12 18 "Sagittarius"
"Stallone, Sylvester" "Stallone" "Sylvester" 12 1946-07-06 7 6 "Cancer"
"Stanford, Robert Allen" "Stanford" "Robert Allen" 21 1950-03-24 3 24 "Aries"
"Stanley, Alessandra" "Stanley" "Alessandra" 7 0003-01-01 1 1 "Capricorn"
"Stanton, Mike" "Stanton" "Mike" 5 NA NA NA NA
"Staples, Brent" "Staples" "Brent" 6 1951-01-01 1 1 "Capricorn"
"Stapleton, Jean" "Stapleton" "Jean" 0 1923-01-19 1 19 "Capricorn"
"Starck, Philippe" "Starck" "Philippe" 19 1949-01-18 1 18 "Capricorn"
"Starr, Kenneth W" "Starr" "Kenneth W" 2 1946-07-21 7 21 "Cancer"
"Starr, Ringo" "Starr" "Ringo" 4 1940-07-07 7 7 "Cancer"
"Steel, Ronald" "Steel" "Ronald" 0 1931-03-25 3 25 "Aries"
"Steenburgen, Mary" "Steenburgen" "Mary" 3 1953-02-08 2 8 "Aquarius"
"Steichen, Edward" "Steichen" "Edward" 7 1879-03-27 3 27 "Aries"
"Stein, Ben" "Stein" "Ben" 7 1944-11-25 11 25 "Sagittarius"
"Stein, Gertrude" "Stein" "Gertrude" 6 1874-02-03 2 3 "Aquarius"
"Steinbeck, John" "Steinbeck" "John" 14 1902-02-27 2 27 "Pisces"
"Steinberg, Jacques" "Steinberg" "Jacques" 0 NA NA NA NA
"Steinberg, Joel B" "Steinberg" "Joel B" 2 1941-05-25 5 25 "Gemini"
"Steinem, Gloria" "Steinem" "Gloria" 4 1934-03-25 3 25 "Aries"
"Steinfels, Peter" "Steinfels" "Peter" 1 1941-01-01 1 1 "Capricorn"
"Steinhardt, Michael H" "Steinhardt" "Michael H" 3 1940-12-07 12 7 "Sagittarius"
"Stella, Frank" "Stella" "Frank" 6 1936-05-12 5 12 "Taurus"
"Stepashin, Sergei V" "Stepashin" "Sergei V" 0 1952-03-02 3 2 "Pisces"
"Stephanopoulos, George" "Stephanopoulos" "George" 20 1961-02-10 2 10 "Aquarius"
"Stern, David" "Stern" "David" 97 1942-09-22 9 22 "Virgo"
"Stern, Fritz" "Stern" "Fritz" 2 1926-02-02 2 2 "Aquarius"
"Stern, Gerald" "Stern" "Gerald" 0 1925-02-22 2 22 "Pisces"
"Stern, Henry J" "Stern" "Henry J" 4 1935-05-01 5 1 "Taurus"
"Stern, Howard" "Stern" "Howard" 38 1954-01-12 1 12 "Capricorn"
"Stern, Isaac" "Stern" "Isaac" 2 1920-07-21 7 21 "Cancer"
"Stern, Robert A M" "Stern" "Robert A M" 10 1939-05-23 5 23 "Gemini"
"Sternberg, Robert J" "Sternberg" "Robert J" 1 1949-12-08 12 8 "Sagittarius"
"Stevens, John Paul" "Stevens" "John Paul" 40 1920-04-20 4 20 "Aries"
"Stevens, Scott" "Stevens" "Scott" 4 1964-04-01 4 1 "Aries"
"Stevens, Ted" "Stevens" "Ted" 73 1923-11-18 11 18 "Scorpio"
"Stevenson, Alexandra" "Stevenson" "Alexandra" 0 1980-12-15 12 15 "Sagittarius"
"Stewart, James B" "Stewart" "James B" 4 1952-01-01 1 1 "Capricorn"
"Stewart, Jon" "Stewart" "Jon" 81 1962-11-28 11 28 "Sagittarius"
"Stewart, Kordell" "Stewart" "Kordell" 0 1972-10-16 10 16 "Libra"
"Stewart, Lynne F" "Stewart" "Lynne F" 49 1939-10-08 10 8 "Libra"
"Stewart, Martha" "Stewart" "Martha" 98 1941-08-03 8 3 "Leo"
"Stewart, Patrick" "Stewart" "Patrick" 10 1940-07-13 7 13 "Cancer"
"Stewart, Payne" "Stewart" "Payne" 2 1957-01-30 1 30 "Aquarius"
"Stewart, Tony" "Stewart" "Tony" 71 1971-05-20 5 20 "Taurus"
"Stieglitz, Alfred" "Stieglitz" "Alfred" 6 1864-01-01 1 1 "Capricorn"
"Stiglitz, Joseph E" "Stiglitz" "Joseph E" 13 1943-02-09 2 9 "Aquarius"
"Stiller, Ben" "Stiller" "Ben" 24 1965-11-30 11 30 "Sagittarius"
"Stockton, John" "Stockton" "John" 2 1962-03-26 3 26 "Aries"
"Stoiber, Edmund" "Stoiber" "Edmund" 0 1941-09-28 9 28 "Libra"
"Stoltzman, Richard" "Stoltzman" "Richard" 3 1942-07-12 7 12 "Cancer"
"Stone, Edward Durell" "Stone" "Edward Durell" 9 1902-03-09 3 9 "Pisces"
"Stone, Matt" "Stone" "Matt" 15 1971-05-26 5 26 "Gemini"
"Stone, Oliver" "Stone" "Oliver" 23 1946-09-15 9 15 "Virgo"
"Stone, Peter" "Stone" "Peter" 2 1930-02-27 2 27 "Pisces"
"Stone, Robert" "Stone" "Robert" 8 NA NA NA NA
"Stone, Sharon" "Stone" "Sharon" 10 1958-03-10 3 10 "Pisces"
"Stonecipher, Harry C" "Stonecipher" "Harry C" 6 1936-05-16 5 16 "Taurus"
"Stoops, Bob" "Stoops" "Bob" 11 1960-09-06 9 6 "Virgo"
"Stoppard, Tom" "Stoppard" "Tom" 41 1937-07-03 7 3 "Cancer"
"Stottlemyre, Mel" "Stottlemyre" "Mel" 13 1941-11-13 11 13 "Scorpio"
"Stowe, Harriet Beecher" "Stowe" "Harriet Beecher" 9 1811-06-14 6 14 "Gemini"
"Strahan, Michael" "Strahan" "Michael" 75 1971-11-21 11 21 "Scorpio"
"Strathairn, David" "Strathairn" "David" 13 1949-01-26 1 26 "Aquarius"
"Strauss, Neil" "Strauss" "Neil" 5 1969-03-09 3 9 "Pisces"
"Strauss, Richard" "Strauss" "Richard" 10 1864-06-11 6 11 "Gemini"
"Strauss-Kahn, Dominique" "Strauss-Kahn" "Dominique" 13 1949-04-25 4 25 "Taurus"
"Stravinsky, Igor" "Stravinsky" "Igor" 34 1882-06-17 6 17 "Gemini"
"Straw, Jack" "Straw" "Jack" 9 1946-08-03 8 3 "Leo"
"Strawberry, Darryl" "Strawberry" "Darryl" 11 1962-03-12 3 12 "Pisces"
"Streep, Meryl" "Streep" "Meryl" 40 1949-06-22 6 22 "Cancer"
"Street, John F" "Street" "John F" 5 1943-10-15 10 15 "Libra"
"Street, Picabo" "Street" "Picabo" 4 1971-04-03 4 3 "Aries"
"Streisand, Barbra" "Streisand" "Barbra" 16 1942-04-24 4 24 "Taurus"
"Strindberg, August" "Strindberg" "August" 5 1849-01-22 1 22 "Aquarius"
"Stringer, C Vivian" "Stringer" "C Vivian" 36 1948-03-16 3 16 "Pisces"
"Stringer, Howard" "Stringer" "Howard" 25 1942-02-19 2 19 "Pisces"
"Stringer, Korey" "Stringer" "Korey" 1 1974-05-08 5 8 "Taurus"
"Stringer, Scott M" "Stringer" "Scott M" 15 1960-04-29 4 29 "Taurus"
"Stritch, Elaine" "Stritch" "Elaine" 14 1925-02-02 2 2 "Aquarius"
"Strom, Stephanie" "Strom" "Stephanie" 4 NA NA NA NA
"Stroman, Susan" "Stroman" "Susan" 11 1954-10-17 10 17 "Libra"
"Stronach, Frank" "Stronach" "Frank" 5 1932-09-06 9 6 "Virgo"
"Strouse, Jean" "Strouse" "Jean" 1 1945-01-01 1 1 "Capricorn"
"Strum, Charles" "Strum" "Charles" 0 1948-01-01 1 1 "Capricorn"
"Strunsky, Steve" "Strunsky" "Steve" 0 1923-01-01 1 1 "Capricorn"
"Sturges, Preston" "Sturges" "Preston" 2 1898-08-29 8 29 "Virgo"
"Styne, Jule" "Styne" "Jule" 6 1905-12-31 12 31 "Capricorn"
"Styron, William" "Styron" "William" 12 1925-06-11 6 11 "Gemini"
"Suharto" "Suharto" NA 12 1921-06-08 6 8 "Gemini"
"Sui, Anna" "Sui" "Anna" 14 1964-08-04 8 4 "Leo"
"Sukarnoputri, Megawati" "Sukarnoputri" "Megawati" 5 1947-01-23 1 23 "Aquarius"
"Sullivan, Andrew" "Sullivan" "Andrew" 8 1963-08-10 8 10 "Leo"
"Sullivan, Arthur S" "Sullivan" "Arthur S" 1 1842-05-13 5 13 "Taurus"
"Sullivan, Daniel" "Sullivan" "Daniel" 16 1940-06-10 6 10 "Gemini"
"Sullivan, Emmet G" "Sullivan" "Emmet G" 9 1947-01-01 1 1 "Capricorn"
"Sullivan, Kathleen M" "Sullivan" "Kathleen M" 2 1955-08-20 8 20 "Leo"
"Sulzberger, Arthur Ochs" "Sulzberger" "Arthur Ochs" 4 1926-02-05 2 5 "Aquarius"
"Summerall, Pat" "Summerall" "Pat" 3 1930-05-10 5 10 "Taurus"
"Summers, Lawrence H" "Summers" "Lawrence H" 82 1954-11-30 11 30 "Sagittarius"
"Sunstein, Cass R" "Sunstein" "Cass R" 9 1954-09-21 9 21 "Virgo"
"Sununu, John E" "Sununu" "John E" 5 1964-09-10 9 10 "Virgo"
"Suozzi, Thomas R" "Suozzi" "Thomas R" 136 1962-08-31 8 31 "Virgo"
"Suskind, Ron" "Suskind" "Ron" 10 1959-11-20 11 20 "Scorpio"
"Sutherland, Donald" "Sutherland" "Donald" 6 1935-07-17 7 17 "Cancer"
"Sutherland, Joan" "Sutherland" "Joan" 3 1926-11-07 11 7 "Scorpio"
"Sutherland, Kiefer" "Sutherland" "Kiefer" 23 1966-12-21 12 21 "Sagittarius"
"Sutton, Hal" "Sutton" "Hal" 5 1958-04-28 4 28 "Taurus"
"Suzuki, Ichiro" "Suzuki" "Ichiro" 31 1973-10-22 10 22 "Libra"
"Swados, Elizabeth" "Swados" "Elizabeth" 7 1951-02-05 2 5 "Aquarius"
"Swank, Hilary" "Swank" "Hilary" 21 1974-07-12 7 12 "Cancer"
"Sweet, Robert W" "Sweet" "Robert W" 3 1922-10-15 10 15 "Libra"
"Swenson, Ruth Ann" "Swenson" "Ruth Ann" 5 1959-08-25 8 25 "Virgo"
"Swinton, Tilda" "Swinton" "Tilda" 13 1960-11-05 11 5 "Scorpio"
"Switzer, Barry" "Switzer" "Barry" 0 1937-10-05 10 5 "Libra"
"Symington, Fife" "Symington" "Fife" 0 1945-08-12 8 12 "Leo"
"Taft, Bob" "Taft" "Bob" 4 1942-01-08 1 8 "Capricorn"
"Talabani, Jalal" "Talabani" "Jalal" 44 1933-11-12 11 12 "Scorpio"
"Talbott, Strobe" "Talbott" "Strobe" 2 1946-04-25 4 25 "Taurus"
"Talese, Gay" "Talese" "Gay" 8 1932-02-07 2 7 "Aquarius"
"Tan Dun" "Tan Dun" NA 10 1957-08-15 8 15 "Leo"
"Tan, Amy" "Tan" "Amy" 4 1952-02-19 2 19 "Pisces"
"Tancredo, Tom" "Tancredo" "Tom" 15 1945-12-20 12 20 "Sagittarius"
"Tandy, Jessica" "Tandy" "Jessica" 0 1909-06-07 6 7 "Gemini"
"Tankleff, Martin" "Tankleff" "Martin" 27 1971-08-29 8 29 "Virgo"
"Tarantino, Quentin" "Tarantino" "Quentin" 29 1963-03-27 3 27 "Aries"
"Tarkanian, Jerry" "Tarkanian" "Jerry" 1 1930-08-08 8 8 "Leo"
"Tarses, Jamie" "Tarses" "Jamie" 0 1964-03-16 3 16 "Pisces"
"Tartikoff, Brandon" "Tartikoff" "Brandon" 0 1949-01-13 1 13 "Capricorn"
"Taruskin, Richard" "Taruskin" "Richard" 0 1945-01-01 1 1 "Capricorn"
"Tate, Lionel" "Tate" "Lionel" 8 1987-01-30 1 30 "Aquarius"
"Taubman, A Alfred" "Taubman" "A Alfred" 2 1924-01-31 1 31 "Aquarius"
"Taurasi, Diana" "Taurasi" "Diana" 10 1982-06-11 6 11 "Gemini"
"Tauziat, Nathalie" "Tauziat" "Nathalie" 0 1967-10-17 10 17 "Libra"
"Tauzin, Billy" "Tauzin" "Billy" 9 1943-06-14 6 14 "Gemini"
"Tavernise, Sabrina" "Tavernise" "Sabrina" 3 1971-02-24 2 24 "Pisces"
"Taylor, Elizabeth" "Taylor" "Elizabeth" 8 1932-02-27 2 27 "Pisces"
"Taylor, James" "Taylor" "James" 8 1948-03-12 3 12 "Pisces"
"Taylor, Lawrence" "Taylor" "Lawrence" 8 1959-02-04 2 4 "Aquarius"
"Taylor, Sean" "Taylor" "Sean" 15 1983-04-01 4 1 "Aries"
"Taylor, Stuart Jr" "Taylor" "Stuart Jr" 1 NA NA NA NA
"Taymor, Julie" "Taymor" "Julie" 27 1952-12-15 12 15 "Sagittarius"
"Tchaikovsky, Peter Ilyich" "Tchaikovsky" "Peter Ilyich" 24 1840-05-07 5 7 "Taurus"
"Teachout, Terry" "Teachout" "Terry" 7 1956-02-06 2 6 "Aquarius"
"Tebow, Tim" "Tebow" "Tim" 48 1987-08-14 8 14 "Leo"
"Teixeira, Mark" "Teixeira" "Mark" 44 1980-04-11 4 11 "Aries"
"Telfair, Sebastian" "Telfair" "Sebastian" 3 1985-06-09 6 9 "Gemini"
"Teller, Edward" "Teller" "Edward" 4 1908-01-15 1 15 "Capricorn"
"Temirkanov, Yuri" "Temirkanov" "Yuri" 6 1938-12-10 12 10 "Sagittarius"
"Tenet, George J" "Tenet" "George J" 44 1953-01-05 1 5 "Capricorn"
"Teresa (Mother)" "Teresa (Mother)" NA 7 1910-08-27 8 27 "Virgo"
"Terfel, Bryn" "Terfel" "Bryn" 9 1965-11-09 11 9 "Scorpio"
"Tergat, Paul" "Tergat" "Paul" 12 1969-06-17 6 17 "Gemini"
"Terkel, Studs" "Terkel" "Studs" 7 1912-05-16 5 16 "Taurus"
"Testaverde, Vinny" "Testaverde" "Vinny" 16 1963-11-13 11 13 "Scorpio"
"Tetzlaff, Christian" "Tetzlaff" "Christian" 12 1966-04-24 4 24 "Taurus"
"Thain, John A" "Thain" "John A" 23 1955-05-26 5 26 "Gemini"
"Thaksin Shinawatra" "Thaksin Shinawatra" NA 84 1949-07-26 7 26 "Leo"
"Tharoor, Shashi" "Tharoor" "Shashi" 4 1958-03-09 3 9 "Pisces"
"Tharp, Twyla" "Tharp" "Twyla" 56 1941-07-01 7 1 "Cancer"
"Thatcher, Margaret H" "Thatcher" "Margaret H" 20 1925-10-13 10 13 "Libra"
"Thernstrom, Abigail" "Thernstrom" "Abigail" 0 NA NA NA NA
"Theron, Charlize" "Theron" "Charlize" 14 1975-08-07 8 7 "Leo"
"Theroux, Paul" "Theroux" "Paul" 10 1941-04-10 4 10 "Aries"
"Thibaudet, Jean-Yves" "Thibaudet" "Jean-Yves" 5 1961-09-07 9 7 "Virgo"
"Thomas, Clarence" "Thomas" "Clarence" 49 1948-06-23 6 23 "Cancer"
"Thomas, Isiah" "Thomas" "Isiah" 303 1961-04-20 4 20 "Aries"
"Thomas, Michael Tilson" "Thomas" "Michael Tilson" 15 1944-12-21 12 21 "Sagittarius"
"Thomason, Harry" "Thomason" "Harry" 0 1940-01-01 1 1 "Capricorn"
"Thome, Jim" "Thome" "Jim" 8 1970-08-27 8 27 "Virgo"
"Thompson, Emma" "Thompson" "Emma" 10 1959-04-15 4 15 "Aries"
"Thompson, Fred Dalton" "Thompson" "Fred Dalton" 102 1942-08-19 8 19 "Leo"
"Thompson, Hunter S" "Thompson" "Hunter S" 20 1937-07-18 7 18 "Cancer"
"Thompson, Jenny" "Thompson" "Jenny" 0 1973-02-26 2 26 "Pisces"
"Thompson, Tommy G" "Thompson" "Tommy G" 10 1941-11-19 11 19 "Scorpio"
"Thomson, Virgil" "Thomson" "Virgil" 4 1896-11-25 11 25 "Sagittarius"
"Thoreau, Henry David" "Thoreau" "Henry David" 9 1817-07-12 7 12 "Cancer"
"Thorn, Rod" "Thorn" "Rod" 9 1941-05-23 5 23 "Gemini"
"Thornton, Billy Bob" "Thornton" "Billy Bob" 6 1955-08-04 8 4 "Leo"
"Thorpe, Ian" "Thorpe" "Ian" 5 1982-10-13 10 13 "Libra"
"Thurber, James" "Thurber" "James" 2 1894-12-08 12 8 "Sagittarius"
"Thurman, Uma" "Thurman" "Uma" 24 1970-04-29 4 29 "Taurus"
"Thurmond, Strom" "Thurmond" "Strom" 10 1902-12-05 12 5 "Sagittarius"
"Thurow, Lester C" "Thurow" "Lester C" 0 1938-01-01 1 1 "Capricorn"
"Tietmeyer, Hans" "Tietmeyer" "Hans" 0 1931-08-18 8 18 "Leo"
"Tiffany, Louis Comfort" "Tiffany" "Louis Comfort" 7 1848-02-18 2 18 "Aquarius"
"Tilghman, Shirley M" "Tilghman" "Shirley M" 1 1946-09-17 9 17 "Virgo"
"Tiller, George R" "Tiller" "George R" 27 1941-08-08 8 8 "Leo"
"Tillman, Pat" "Tillman" "Pat" 32 1976-11-06 11 6 "Scorpio"
"Tilton, Glenn F" "Tilton" "Glenn F" 11 1948-01-01 1 1 "Capricorn"
"Timberlake, Justin" "Timberlake" "Justin" 32 1981-01-31 1 31 "Aquarius"
"Timmendequas, Jesse K" "Timmendequas" "Jesse K" 0 NA NA NA NA
"Timoney, John F" "Timoney" "John F" 0 NA NA NA NA
"Tisch, Laurence A" "Tisch" "Laurence A" 0 1923-03-05 3 5 "Pisces"
"Tobias, Andrew" "Tobias" "Andrew" 0 1947-04-20 4 20 "Aries"
"Toibin, Colm" "Toibin" "Colm" 11 1955-05-30 5 30 "Gemini"
"Toledo, Alejandro" "Toledo" "Alejandro" 8 1945-03-28 3 28 "Aries"
"Tolkien, J R R" "Tolkien" "J R R" 13 1892-01-03 1 3 "Capricorn"
"Tolstoy, Leo" "Tolstoy" "Leo" 10 1828-09-09 9 9 "Virgo"
"Tomei, Marisa" "Tomei" "Marisa" 14 1964-12-04 12 4 "Sagittarius"
"Tomjanovich, Rudy" "Tomjanovich" "Rudy" 4 1948-11-24 11 24 "Sagittarius"
"Tomlin, Lily" "Tomlin" "Lily" 9 1939-09-01 9 1 "Virgo"
"Tommasini, Anthony" "Tommasini" "Anthony" 2 NA NA NA NA
"Toms, David" "Toms" "David" 12 1967-01-04 1 4 "Capricorn"
"Toner, Robin" "Toner" "Robin" 2 1954-05-22 5 22 "Gemini"
"Toomer, Amani" "Toomer" "Amani" 25 1974-09-08 9 8 "Virgo"
"Torn, Rip" "Torn" "Rip" 7 1931-02-06 2 6 "Aquarius"
"Torre, Joe" "Torre" "Joe" 185 1940-07-18 7 18 "Cancer"
"Torres, Dara" "Torres" "Dara" 26 1967-04-15 4 15 "Aries"
"Torricelli, Robert G" "Torricelli" "Robert G" 6 1951-08-27 8 27 "Virgo"
"Toure" "Toure" NA 1 NA NA NA NA
"Toussaint, Roger" "Toussaint" "Roger" 33 1956-01-01 1 1 "Capricorn"
